argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,,,1801.20,0
argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy02.apx,,,1801.35,0
argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy07.apx,,,1801.11,0
argmat-clpb,EE-CO,A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy09.apx,,,1801.13,0
argmat-clpb,EE-CO,A/4/afinput_exp_cycles_depvary_step4_batch_yyy07.apx,,,1800.56,0
argmat-clpb,EE-CO,A/4/afinput_exp_cycles_indvary2_step1_batch_yyy06.apx,,,1800.78,0
argmat-clpb,EE-CO,A/4/afinput_exp_cycles_indvary2_step1_batch_yyy08.apx,,,1801.49,0
argmat-clpb,EE-CO,A/4/arlington_va_2016-01.gml.20.apx,,,1801.45,0
argmat-clpb,EE-CO,A/4/bw2.pfile-3-06.pddl.6.cnf.apx,,,1801.46,0
argmat-clpb,EE-CO,A/4/bw2.pfile-4-03.pddl.1.cnf.apx,,,1801.33,0
argmat-clpb,EE-CO,A/4/bw3.pfile-3-01.pddl.1.cnf.apx,,,1800.85,0
argmat-clpb,EE-CO,A/4/bw3.pfile-3-02.pddl.5.cnf.apx,,,1801.35,0
argmat-clpb,EE-CO,A/4/bw3.pfile-3-08.pddl.6.cnf.apx,,,1801.48,0
argmat-clpb,EE-CO,A/4/bw3.pfile-4-03.pddl.4.cnf.apx,,,1801.54,0
argmat-clpb,EE-CO,A/4/bw3.pfile-4-08.pddl.3.cnf.apx,,,1800.57,0
argmat-clpb,EE-CO,A/4/bw3.pfile-4-08.pddl.6.cnf.apx,,,1801.24,0
argmat-clpb,EE-CO,A/4/carroll-transit-system_20151202_1957.gml.50.apx,,,1801.62,0
argmat-clpb,EE-CO,A/4/cascades-east-transit_20151217_0811.gml.80.apx,,,1801.16,0
argmat-clpb,EE-CO,A/4/ecobici.stats_20141007_2248.gml.50.apx,,,1801.48,0
argmat-clpb,EE-CO,A/4/ferry2.pfile-L2-C4-07.pddl.1.cnf.apx,,,1800.91,0
argmat-clpb,EE-CO,A/4/ferry2.pfile-L3-C1-010.pddl.6.cnf.apx,,,0.00,0
argmat-clpb,EE-CO,A/4/grd_12259_4_5.apx,,,3.83,0
argmat-clpb,EE-CO,A/4/grd_12428_2_2.apx,,,2.66,0
argmat-clpb,EE-CO,A/4/grd_13651_2_3.apx,,,2.93,0
argmat-clpb,EE-CO,A/4/grd_14484_5_2.apx,,,5.52,0
argmat-clpb,EE-CO,A/4/grd_6993_4_2.apx,,,2.15,0
argmat-clpb,EE-CO,A/4/grd_7708_3_5.apx,,,2.15,0
argmat-clpb,EE-CO,A/4/grd_7891_3_9.apx,,,2.20,0
argmat-clpb,EE-CO,A/4/grd_8600_4_4.apx,,,2.66,0
argmat-clpb,EE-CO,A/4/grd_9795_5_5.apx,,,3.38,0
argmat-clpb,EE-CO,A/4/longueuil_qc_2016-01.gml.20.apx,,,1800.95,0
argmat-clpb,EE-CO,A/4/metro-st-louis_20130916_1522.gml.80.apx,,,1800.48,0
argmat-clpb,EE-CO,A/4/orange-county-transportation-authority_20151202_1534.gml.20.apx,,,1801.24,0
argmat-clpb,EE-CO,A/4/rtc-ride_20141220_0137.gml.80.apx,,,1801.23,0
argmat-clpb,EE-CO,A/4/scc_1457_30_5_21.apx,,,0.00,0
argmat-clpb,EE-CO,A/4/scc_1476_70_15_24.apx,,,0.00,0
argmat-clpb,EE-CO,A/4/scc_7210_40_15_1.apx,,,2.61,0
argmat-clpb,EE-CO,A/4/scc_8409_30_10_4.apx,,,2.58,0
argmat-clpb,EE-CO,A/4/scc_8643_60_5_2.apx,,,2.65,0
argmat-clpb,EE-CO,A/4/scc_8752_70_20_1.apx,,,4.06,0
argmat-clpb,EE-CO,A/4/scc_9013_50_15_5.apx,,,3.70,0
